Column,UDI,UDI_url,Count,Type,Description,Description_url,Download_date,Variable_name,Variable_Type,Length,Start_pos,End_pos
789,130894-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=130894,57751,Date,Date F32 first reported (depressive episode)Uses data-coding819comprises 5 ERROR-valued members in a simple list.,http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=819,2020-12-22,s_130894_0_0,date10.,10,4855,4864
790,130895-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=130895,57751,Categorical (single),Source of report of F32 (depressive episode)Uses data-coding2171comprises 8 Integer-valued members in a simple list.,http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=2171,2020-12-22,n_130895_0_0,3.,3,4865,4867
791,130896-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=130896,3786,Date,Date F33 first reported (recurrent depressive disorder)Uses data-coding819comprises 5 ERROR-valued members in a simple list.,http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=819,2020-12-22,s_130896_0_0,date10.,10,4868,4877
792,130897-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=130897,3786,Categorical (single),Source of report of F33 (recurrent depressive disorder)Uses data-coding2171comprises 8 Integer-valued members in a simple list.,http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=2171,2020-12-22,n_130897_0_0,3.,3,4878,4880
793,130898-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=130898,907,Date,Date F34 first reported (persistent mood [affective] disorders)Uses data-coding819comprises 5 ERROR-valued members in a simple list.,http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=819,2020-12-22,s_130898_0_0,date10.,10,4881,4890
794,130899-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=130899,907,Categorical (single),Source of report of F34 (persistent mood [affective] disorders)Uses data-coding2171comprises 8 Integer-valued members in a simple list.,http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=2171,2020-12-22,n_130899_0_0,3.,3,4891,4893
795,130900-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=130900,163,Date,Date F38 first reported (other mood [affective] disorders)Uses data-coding819comprises 5 ERROR-valued members in a simple list.,http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=819,2020-12-22,s_130900_0_0,date10.,10,4894,4903
796,130901-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=130901,163,Categorical (single),Source of report of F38 (other mood [affective] disorders)Uses data-coding2171comprises 8 Integer-valued members in a simple list.,http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=2171,2020-12-22,n_130901_0_0,3.,3,4904,4906
797,130902-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=130902,913,Date,Date F39 first reported (unspecified mood [affective] disorder)Uses data-coding819comprises 5 ERROR-valued members in a simple list.,http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=819,2020-12-22,s_130902_0_0,date10.,10,4907,4916
798,130903-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=130903,913,Categorical (single),Source of report of F39 (unspecified mood [affective] disorder)Uses data-coding2171comprises 8 Integer-valued members in a simple list.,http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=2171,2020-12-22,n_130903_0_0,3.,3,4917,4919
799,130904-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=130904,3892,Date,Date F40 first reported (phobic anxiety disorders)Uses data-coding819comprises 5 ERROR-valued members in a simple list.,http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=819,2020-12-22,s_130904_0_0,date10.,10,4920,4929
800,130905-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=130905,3892,Categorical (single),Source of report of F40 (phobic anxiety disorders)Uses data-coding2171comprises 8 Integer-valued members in a simple list.,http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=2171,2020-12-22,n_130905_0_0,3.,3,4930,4932
801,130906-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=130906,29887,Date,Date F41 first reported (other anxiety disorders)Uses data-coding819comprises 5 ERROR-valued members in a simple list.,http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=819,2020-12-22,s_130906_0_0,date10.,10,4933,4942
802,130907-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=130907,29887,Categorical (single),Source of report of F41 (other anxiety disorders)Uses data-coding2171comprises 8 Integer-valued members in a simple list.,http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=2171,2020-12-22,n_130907_0_0,3.,3,4943,4945
803,130908-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=130908,886,Date,Date F42 first reported (obsessive-compulsive disorder)Uses data-coding819comprises 5 ERROR-valued members in a simple list.,http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=819,2020-12-22,s_130908_0_0,date10.,10,4946,4955
804,130909-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=130909,886,Categorical (single),Source of report of F42 (obsessive-compulsive disorder)Uses data-coding2171comprises 8 Integer-valued members in a simple list.,http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=2171,2020-12-22,n_130909_0_0,3.,3,4956,4958
805,130910-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=130910,14574,Date,"Date F43 first reported (reaction to severe stress, and adjustment disorders)Uses data-coding819comprises 5 ERROR-valued members in a simple list.",http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=819,2020-12-22,s_130910_0_0,date10.,10,4959,4968
806,130911-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=130911,14574,Categorical (single),"Source of report of F43 (reaction to severe stress, and adjustment disorders)Uses data-coding2171comprises 8 Integer-valued members in a simple list.",http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=2171,2020-12-22,n_130911_0_0,3.,3,4969,4971
807,130912-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=130912,352,Date,Date F44 first reported (dissociative [conversion] disorders)Uses data-coding819comprises 5 ERROR-valued members in a simple list.,http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=819,2020-12-22,s_130912_0_0,date10.,10,4972,4981
808,130913-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=130913,352,Categorical (single),Source of report of F44 (dissociative [conversion] disorders)Uses data-coding2171comprises 8 Integer-valued members in a simple list.,http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=2171,2020-12-22,n_130913_0_0,3.,3,4982,4984
809,130914-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=130914,3076,Date,Date F45 first reported (somatoform disorders)Uses data-coding819comprises 5 ERROR-valued members in a simple list.,http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=819,2020-12-22,s_130914_0_0,date10.,10,4985,4994
810,130915-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=130915,3076,Categorical (single),Source of report of F45 (somatoform disorders)Uses data-coding2171comprises 8 Integer-valued members in a simple list.,http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=2171,2020-12-22,n_130915_0_0,3.,3,4995,4997
811,130916-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=130916,382,Date,Date F48 first reported (other neurotic disorders)Uses data-coding819comprises 5 ERROR-valued members in a simple list.,http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=819,2020-12-22,s_130916_0_0,date10.,10,4998,5007
812,130917-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=130917,382,Categorical (single),Source of report of F48 (other neurotic disorders)Uses data-coding2171comprises 8 Integer-valued members in a simple list.,http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=2171,2020-12-22,n_130917_0_0,3.,3,5008,5010
813,130918-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=130918,942,Date,Date F50 first reported (eating disorders)Uses data-coding819comprises 5 ERROR-valued members in a simple list.,http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=819,2020-12-22,s_130918_0_0,date10.,10,5011,5020
814,130919-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=130919,942,Categorical (single),Source of report of F50 (eating disorders)Uses data-coding2171comprises 8 Integer-valued members in a simple list.,http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=2171,2020-12-22,n_130919_0_0,3.,3,5021,5023
815,130920-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=130920,576,Date,Date F51 first reported (nonorganic sleep disorders)Uses data-coding819comprises 5 ERROR-valued members in a simple list.,http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=819,2020-12-22,s_130920_0_0,date10.,10,5024,5033
816,130921-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=130921,576,Categorical (single),Source of report of F51 (nonorganic sleep disorders)Uses data-coding2171comprises 8 Integer-valued members in a simple list.,http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=2171,2020-12-22,n_130921_0_0,3.,3,5034,5036
817,130922-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=130922,2369,Date,"Date F52 first reported (sexual dysfunction, not caused by organic disorder or disease)Uses data-coding819comprises 5 ERROR-valued members in a simple list.",http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=819,2020-12-22,s_130922_0_0,date10.,10,5037,5046
818,130923-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=130923,2369,Categorical (single),"Source of report of F52 (sexual dysfunction, not caused by organic disorder or disease)Uses data-coding2171comprises 8 Integer-valued members in a simple list.",http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=2171,2020-12-22,n_130923_0_0,3.,3,5047,5049
819,130924-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=130924,1268,Date,"Date F53 first reported (mental and behavioural disorders associated with the puerperium, not elsewhere classified)Uses data-coding819comprises 5 ERROR-valued members in a simple list.",http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=819,2020-12-22,s_130924_0_0,date10.,10,5050,5059
820,130925-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=130925,1268,Categorical (single),"Source of report of F53 (mental and behavioural disorders associated with the puerperium, not elsewhere classified)Uses data-coding2171comprises 8 Integer-valued members in a simple list.",http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=2171,2020-12-22,n_130925_0_0,3.,3,5060,5062
821,130926-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=130926,12,Date,Date F54 first reported (psychological and behavioural factors associated with disorders or diseases classified elsewhere)Uses data-coding819comprises 5 ERROR-valued members in a simple list.,http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=819,2020-12-22,s_130926_0_0,date10.,10,5063,5072
822,130927-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=130927,12,Categorical (single),Source of report of F54 (psychological and behavioural factors associated with disorders or diseases classified elsewhere)Uses data-coding2171comprises 8 Integer-valued members in a simple list.,http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=2171,2020-12-22,n_130927_0_0,3.,3,5073,5075
823,130928-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=130928,28,Date,Date F55 first reported (abuse of non-dependence-producing substances)Uses data-coding819comprises 5 ERROR-valued members in a simple list.,http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=819,2020-12-22,s_130928_0_0,date10.,10,5076,5085
824,130929-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=130929,28,Categorical (single),Source of report of F55 (abuse of non-dependence-producing substances)Uses data-coding2171comprises 8 Integer-valued members in a simple list.,http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=2171,2020-12-22,n_130929_0_0,3.,3,5086,5088
825,130930-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=130930,4,Date,Date F59 first reported (unspecified behavioural syndromes associated with physiological disturbances and physical factors)Uses data-coding819comprises 5 ERROR-valued members in a simple list.,http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=819,2020-12-22,s_130930_0_0,date10.,10,5089,5098
826,130931-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=130931,4,Categorical (single),Source of report of F59 (unspecified behavioural syndromes associated with physiological disturbances and physical factors)Uses data-coding2171comprises 8 Integer-valued members in a simple list.,http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=2171,2020-12-22,n_130931_0_0,3.,3,5099,5101
827,130932-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=130932,781,Date,Date F60 first reported (specific personality disorders)Uses data-coding819comprises 5 ERROR-valued members in a simple list.,http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=819,2020-12-22,s_130932_0_0,date10.,10,5102,5111
828,130933-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=130933,781,Categorical (single),Source of report of F60 (specific personality disorders)Uses data-coding2171comprises 8 Integer-valued members in a simple list.,http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=2171,2020-12-22,n_130933_0_0,3.,3,5112,5114
829,130934-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=130934,35,Date,Date F61 first reported (mixed and other personality disorders)Uses data-coding819comprises 5 ERROR-valued members in a simple list.,http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=819,2020-12-22,s_130934_0_0,date10.,10,5115,5124
830,130935-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=130935,35,Categorical (single),Source of report of F61 (mixed and other personality disorders)Uses data-coding2171comprises 8 Integer-valued members in a simple list.,http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=2171,2020-12-22,n_130935_0_0,3.,3,5125,5127
831,130936-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=130936,46,Date,"Date F62 first reported (enduring personality changes, not attributable to brain damage and disease)Uses data-coding819comprises 5 ERROR-valued members in a simple list.",http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=819,2020-12-22,s_130936_0_0,date10.,10,5128,5137
832,130937-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=130937,46,Categorical (single),"Source of report of F62 (enduring personality changes, not attributable to brain damage and disease)Uses data-coding2171comprises 8 Integer-valued members in a simple list.",http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=2171,2020-12-22,n_130937_0_0,3.,3,5138,5140
833,130938-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=130938,54,Date,Date F63 first reported (habit and impulse disorders)Uses data-coding819comprises 5 ERROR-valued members in a simple list.,http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=819,2020-12-22,s_130938_0_0,date10.,10,5141,5150
834,130939-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=130939,54,Categorical (single),Source of report of F63 (habit and impulse disorders)Uses data-coding2171comprises 8 Integer-valued members in a simple list.,http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=2171,2020-12-22,n_130939_0_0,3.,3,5151,5153
835,130940-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=130940,90,Date,Date F64 first reported (gender identity disorders)Uses data-coding819comprises 5 ERROR-valued members in a simple list.,http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=819,2020-12-22,s_130940_0_0,date10.,10,5154,5163
836,130941-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=130941,90,Categorical (single),Source of report of F64 (gender identity disorders)Uses data-coding2171comprises 8 Integer-valued members in a simple list.,http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=2171,2020-12-22,n_130941_0_0,3.,3,5164,5166
837,130942-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=130942,29,Date,Date F65 first reported (disorders of sexual preference)Uses data-coding819comprises 5 ERROR-valued members in a simple list.,http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=819,2020-12-22,s_130942_0_0,date10.,10,5167,5176
838,130943-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=130943,29,Categorical (single),Source of report of F65 (disorders of sexual preference)Uses data-coding2171comprises 8 Integer-valued members in a simple list.,http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=2171,2020-12-22,n_130943_0_0,3.,3,5177,5179
839,130944-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=130944,382,Date,Date F66 first reported (psychological and behavioural disorders associated with sexual development and orientation)Uses data-coding819comprises 5 ERROR-valued members in a simple list.,http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=819,2020-12-22,s_130944_0_0,date10.,10,5180,5189
840,130945-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=130945,382,Categorical (single),Source of report of F66 (psychological and behavioural disorders associated with sexual development and orientation)Uses data-coding2171comprises 8 Integer-valued members in a simple list.,http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=2171,2020-12-22,n_130945_0_0,3.,3,5190,5192
841,130946-0.0,http://biobank.ndph.ox.ac.uk/showcase/field.cgi?id=130946,21,Date,Date F68 first reported (other disorders of adult personality and behaviour)Uses data-coding819comprises 5 ERROR-valued members in a simple list.,http://biobank.ndph.ox.ac.uk/showcase/coding.cgi?id=819,2020-12-22,s_130946_0_0,date10.,10,5193,5202
